10000	7462818200
10000	7468
10000	7722023300
10000	7722
10000	7405522900
10000	7415
10000	7453695600
10000	7471
10000	7942461200
10000	7936
10000	7263972800
10000	7282
10000	7292029800
10000	7290
10000	7415488000
10000	7414
10000	7267785500
10000	7283
10000	7346849900
10000	7352
10000	7611671300
10000	7615
10000	7110327800
10000	7114
